products:ID,value,:LABEL
2073196,浙江温岭农村商业银行股份有限公司“丰收·曙光”2020年第17期人民币理财产品,理财产品
2073051,盈利宝528号,理财产品
2073024,聚金系列封闭式净值型理财产品第54期,理财产品
2073023,聚金系列封闭式净值型理财产品第53期,理财产品
2072925,大连银行鲲鹏理财臻萃封闭净值型理财产品2020年第16期,理财产品
2072590,厦门银行融鑫创信12个月定开7号净值型理财产品,理财产品
2072587,德州银行“德财富-满满德系列”非保本型2020年第116期人民币理财产品,理财产品
2072586,德州银行“德财富-满满德系列”非保本型2020年第115期人民币理财产品,理财产品
2072585,德州银行“德财富-满满德系列”非保本型2020年第114期人民币理财产品,理财产品
2072523,慈溪农村商业银行“和美”系列人民币理财产品(第202020期),理财产品
2072362,安富尊荣一号20050007,理财产品
2072245,吉林银行吉利财富成长系列2020年第84期,理财产品
2072176,金瑞香理财A20115号人民币理财计划,理财产品
2072175,金瑞香理财A20114号人民币理财计划,理财产品
2072174,金瑞香理财A20113号人民币理财计划,理财产品
2072153,上海银行“慧财”人民币私享系列理财产品WX202081Y126期,理财产品
2071723,佛山农商银行2020年金狮理财福禄系列第116期理财计划,理财产品
2071722,佛山农商银行2020年金狮理财福禄系列第115期理财计划,理财产品
2071335,金翼宝系列947号,理财产品
2071284,赣州农商银行百福理财聚福宝系列01号,理财产品
2071047,蒙银财慧系列20072期C款,理财产品
2071046,蒙银财慧系列20072期B款,理财产品
2071045,蒙银财慧系列20072期A款,理财产品
2070964,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG282）,理财产品
2070962,渤海银行封闭式固定收益型人民币理财产品（零售私募―2020SG280）,理财产品
2070909,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH178）,理财产品
2070908,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH177）,理财产品
2070905,渤海银行封闭式混合型人民币理财产品（零售公募―2020GH174）,理财产品
2070857,渤海银行封闭式固定收益型人民币理财产品（零售公募―2020GG181）,理财产品
2070855,渤海银行封闭式固定收益型人民币理财产品（零售公募―2020GG179）,理财产品
2070853,渤海银行封闭式固定收益型人民币理财产品（零售公募―2020GG177）,理财产品
2070720,渤海银行2020年渤盛129号封闭式人民币非保本浮动收益型理财产品,理财产品
2070636,建信理财“诚益”定增主题固收类封闭式产品2020年第4期,理财产品
2070531,红玫瑰智盈系列人民币理财产品2020467期,理财产品
2070523,红玫瑰智盈系列人民币理财产品2020459期,理财产品
2070423,丰收丰叶A2020年第71期,理财产品
2070327,中国建设银行天津市分行“乾元-津私享型”2020年第102期理财产品,理财产品
2069970,2020年“金成鑫”聚能盈26号人民币理财产品,理财产品
2069766,海融财富·创赢系列人民币个人理财计划2020年418期,理财产品
2069743,浙江瑞安农商银行“丰收财富”2020年第030期人民币理财产品,理财产品
2069386,金昌盛第178期B款,理财产品
2069240,中国建设银行江苏省分行“乾元添福”2020年第294期人民币理财产品,理财产品
2069227,中国建设银行江苏省分行“乾元添福”2020年第281期人民币理财产品,理财产品
2069206,兴业银行“万利宝”2020年第1期非保本浮动收益封闭式人民币理财产品37005,理财产品
2068967,创富316期105天,理财产品
2067746,“心喜”系列2020年第25期人民币4个月银行间保证收益理财产品,理财产品
2067049,创鑫184期364天封闭式净值型,理财产品
2067047,创鑫184期119天封闭式净值型,理财产品
2067046,创鑫184期90天封闭式净值型,理财产品
2065917,“财丰理财”CF200192期人民币理财产品,理财产品
2065883,“财坤”CK200164期人民币理财产品,理财产品
2065808,2020年益信理财计划ZX2565,理财产品
2065466,顺德农村商业银行精英理财系列之优利增长1号20032期人民币理财计划,理财产品
2064860,广西北部湾银行富桂宝固添益系列G20078期（D273款）净值型理财产品,理财产品
2063867,江渝财富“天添金”2020年第502期公募封闭式净值型理财产品,理财产品
2063670,天府理财之“增富”理财产品（ZFG20079）,理财产品
2062427,临商银行惠盈非保本浮动理财2020年第16期C款,理财产品
2060471,优盛理财-创赢20078,理财产品
2060469,优盛理财-尊享20076,理财产品
2058646,河津农商银行隆利丰添利01期人民币理财产品,理财产品
2056841,丁香花理财富赢202002号25期（高净值）,理财产品
2055263,建信理财“睿鑫”封闭式理财产品2020年第28期,理财产品
2055261,建信理财“睿鑫”封闭式理财产品2020年第26期,理财产品
2054711,岁岁金A77,理财产品
2052650,河津农商银行隆利丰第759期人民币理财产品,理财产品
2052229,紫金财富安鑫盈200042期人民币理财产品,理财产品
2047631,云南红塔银行红塔财富梦想1号2020年第24期D款人民币理财产品,理财产品
2045273,XXXX年(川）工银财富专属人民币理财产品XX天SCXT2043,理财产品
2044645,2020年工银财富专属理财产品JSFJA058,理财产品
2040346,中国建设银行江苏省分行“乾元添福”2020年第150期人民币理财产品,理财产品
2033595,龙盈738期A款,理财产品
2033175,龙银理财睿辰理财产品,理财产品
2024666,北京农商银行“金凤凰理财”2020年稳健富荣17期固定收益型人民币理财产品,理财产品
2019150,“乐惠系列”2020年第54期,理财产品
1981004,中国工商银行“工银财富”资产组合投资型人民币理财产品BJCF2017,理财产品
1981003,中国工商银行“工银财富”资产组合投资型人民币理财产品BJCF2016,理财产品
1851322,财富通稳赢系列2019年112期,理财产品
2082770,昆仑财富·油金赢系列封闭式净值型理财产品（2020年第16期乌鲁木齐专属）,理财产品
2082580,中原银行鼎盛财富乾景系列2020年第2期理财产品,理财产品
2081713,建信理财“鹏鑫”固收类封闭式理财产品2020年第91期,理财产品
2081712,建信理财“鹏鑫”固收类封闭式理财产品2020年第90期,理财产品
2078069,唐山银行盛唐理财唐赢2020年第28期理财产品,理财产品
2078068,唐山银行盛唐理财唐赢2020年第27期理财产品,理财产品
2078067,唐山银行盛唐理财唐赢2020年第26期理财产品,理财产品
2077901,福祥金种子瑞盈第4期,理财产品
2077819,长江鑫利2020年第97期,理财产品
2077811,"新昌农商银行\""天姥创富\""2020年第68期人民币理财产品",理财产品
2077763,晋城银行“红椅理财”晋享利2020年第5期-1.5Y个人理财产品,理财产品
2077762,晋城银行“红椅理财”晋享利2020年第4期-6M（夜市专属）个人理财产品,理财产品
2077611,利多多汇享盈2020年第29期,理财产品
2077190,"\""幸福99\""丰裕盈家KF02号银行理财计划第2994期预约91天型",理财产品
2077189,"\""幸福99\""丰裕盈家KF02号银行理财计划第2993期预约63天型",理财产品
2077188,"\""幸福99\""丰裕盈家KF02号银行理财计划第2992期预约35天型",理财产品
2076737,“金鹿理财-季季红”20050期银行理财计划,理财产品
2075643,“药都聚财”系列2020年第78期非保本型人民币公募理财产品,理财产品
2075639,“药都聚财”系列2020年第77期非保本型人民币公募理财产品,理财产品
2075293,“幸福99”卓越增盈小企业专属第200078期预约31天型,理财产品
2075292,“幸福99”卓越增盈小企业专属第200077期预约31天型,理财产品
2075022,赢兴系列代客理财产品2020037期,理财产品
2074336,“金紫薇”共赢A系列2020年46号人民币理财产品,理财产品
2074335,“金紫薇”共赢A系列2020年45号人民币理财产品,理财产品
2074043,聚宝财富融远2号-多策略资产配置,理财产品
2073379,珠海农商银行金盈丰盈系列第976期,理财产品
2073378,珠海农商银行金盈丰盈系列第975期,理财产品
2073377,珠海农商银行金盈丰盈系列第974期,理财产品
2073344,路桥农商银行丰收信福2020年第20期封闭式净值型理财产品,理财产品
2073314,“金凤理财”莱鑫系列人民币理财产品,理财产品
2073311,“金凤理财”普惠盈系列人民币理财产品,理财产品
2072959,2020年融智理财·富盈计划20065号（财富支行）,理财产品
2072723,上海银行“点滴成金”系列理财产品（W20200M624期）,理财产品
2072539,2019年工银财富专属人民币理财产品（鲁）,理财产品
2072342,太阳稳富2178号,理财产品
2072329,太阳稳富2194号,理财产品
2072328,太阳稳富2193号,理财产品
2071358,汇富合赢A20010,理财产品
2071357,汇富增盈B200109,理财产品
2070733,中信理财之乐赢稳健短债日开净值型人民币理财产品,理财产品
2070645,重庆市分行“乾元-鑫鑫向荣”2020年第172期理财产品,理财产品
2070640,重庆市分行“乾元-鑫鑫向荣”2020年第167期理财产品,理财产品
2070354,富民金合欢20031期,理财产品
2069812,海融财富·钱潮系列人民币个人理财计划2020年69期,理财产品
2069749,海融财富·创赢系列人民币个人理财计划2020年401期,理财产品
2069044,平安理财-稳健成长2020年第14期封闭式净值型人民币理财产品,理财产品
2067216,北京银行京华远见鑫益盈金固定期限2号理财管理计划,理财产品
2066708,珠海农商银行金盈丰盈系列第954期,理财产品
2066295,建信理财“嘉鑫”封闭式理财产品2020年第45期,理财产品
2066294,建信理财“嘉鑫”封闭式理财产品2020年第44期,理财产品
2065784,“如意宝”YB200108期人民币理财产品,理财产品
2059418,多盈1165号非保本理财产品,理财产品
2055762,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第241期理财产品,理财产品
2055761,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第240期理财产品,理财产品
2050613,梨花瑞盈2020年第12期D款人民币理财产品,理财产品
2050162,聚多宝·多盈系列人民币理财计划第20064期,理财产品
2038440,百合花定期理财20922期,理财产品
2034102,升盈345号B款,理财产品
2020926,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第30期理财产品,理财产品
2075217,萧山农商银行“萧银理财·多利盈”2020年第48期封闭净值型理财产品,理财产品
2070435,丰收丰润2020年第41期,理财产品
2068893,上海农商银行“鑫利”系列鑫安利20152期人民币理财产品,理财产品
2055569,“乐惠”2020年第132期,理财产品
2055765,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第244期理财产品,理财产品
2045274,XXXX年(川）工银财富专属人民币理财产品XX天SCXT2044,理财产品
2020937,中国建设银行苏州分行“乾元―鑫溢江南”非保本型人民币2020年第41期（端午节专享）理财产品,理财产品
2078003,景德镇农商银行百福理财禧临门系列CG31020200619037,理财产品
2076674,抚顺银行启运鑫基汇系列理财计划2020年第19期,理财产品
2076673,抚顺银行启运鑫基汇系列理财计划2020年第18期,理财产品
2076671,抚顺银行启运鑫基汇系列理财计划2020年第16期,理财产品
2076669,抚顺银行启运稳盈系列理财计划2020年第61期,理财产品
2076668,抚顺银行启运稳盈系列理财计划2020年第60期,理财产品
2076059,松阳农商银行悦享稳定盈2020003期,理财产品
2075502,“喜扬扬”2020年第22期B款保本浮动收益型人民币理财产品,理财产品
2074654,富民理财财易通系列第147期人民币理财产品,理财产品
2074653,富民理财金百合系列第366期人民币理财产品,理财产品
2068926,上海农商银行“鑫利”系列鑫增利20196期（1年）人民币理财产品,理财产品
2064529,长城理财之金利宝2020年端午节专属理财产品,理财产品
2061858,中信理财之慧赢成长同行20073期净值型人民币理财产品,理财产品
1907906,浦发银行启臻逐月系列之养老精选15号理财计划（季季分红）,理财产品
2077222,佛冈农商银行“和合天下·合”系列非保本型理财产品202023期,理财产品
2072233,盐城同鑫聚富·金盈鑫2020D064期理财产品,理财产品
2072232,盐城同鑫聚富·聚农宝2020E037期理财产品,理财产品
2052337,临商银行惠盈系列理财产品1年期第2004号,理财产品
2049371,交银理财稳享精选资产2年封闭式6号理财产品,理财产品
2037114,中信理财之乐赢多资产挂钩一年开3号净值型人民币理财产品,理财产品
2075662,中银理财“稳富”固收增强（封闭式）2020年48期,理财产品
2074488,信安宝2020年46期,理财产品
2074487,信盈宝-共盈20200024,理财产品
2074484,信盈宝2020年59期,理财产品
2068994,郑州银行金梧桐鼎诚1184号人民币理财产品,理财产品
2068993,郑州银行金梧桐聚赢60号人民币理财产品,理财产品
2068991,郑州银行金梧桐鼎诚1183号人民币理财产品,理财产品
2068989,郑州银行金梧桐鼎诚1181号人民币理财产品,理财产品
2067019,兴银理财睿盈优选平衡5号混合类净值型理财产品,理财产品
2070263,私享嘉富6个月定开3号,理财产品
2077962,瑞银代客境外理财–提前到期双赢票据（挂钩交易所买卖基金）_SN051,理财产品
2044382,“幸福99”金钻固定收益类20037期银行理财计划,理财产品
2037432,(机构进阶2000万)中银平稳理财计划-智荟系列20653期,理财产品
2037352,中银基智通理财计划-流动性增强系列2020年A20249期,理财产品
1969079,丰盈62号封闭式净值型理财产品,理财产品
1969078,丰盈61号封闭式净值型理财产品,理财产品
1969077,丰盈60号封闭式净值型理财产品,理财产品
2038554,中信理财之私人银行客户专属恒赢系列全权委托A款2232期理财产品,理财产品
2013333,大华银行（中国）“尊享”代客境外理财计划证券挂钩可转换结构性票据人民币A境外人民币计价款ELNTM20010CNYH,理财产品
2013332,大华银行（中国）“尊享”代客境外理财计划证券挂钩可转换结构性票据人民币A境外人民币计价款ELNTM20009CNYH,理财产品
2036192,黄河农村商业银行“金喜鹊·创赢”第20813期人民币理财产品,理财产品
1916679,利多多鑫盈利12个月定开定制版第10期,理财产品
1907924,利多多鑫盈利12个月定开定制版第8期,理财产品
1916689,浦发银行悦盈利定开12个月定制版第1期,理财产品
1906846,浦发银行2019年益臻系列领市启航05期混合型理财计划,理财产品
1750221,“安得利”第9期个人结构性存款,理财产品
1809841,浦发银行鑫盈利系列封闭式稳利18号(私银专属）,理财产品
1825536,兴业银行和鑫财富-鑫·胜系列2018年第09期非保本浮动收益封闭式人民币理财产品C款,理财产品
2079507,浙江富阳农村商业银行股份有限公司丰收富盈2020年第002期人民币理财产品,理财产品
2079461,天骄鸿运2020年第37期B款,理财产品
2079334,“盛世龙城-鑫享”第26期理财产品,理财产品
2079333,“盛世龙城-鑫享”第25期理财产品,理财产品
2079332,朝阳银行“鑫鑫.赢”第940期理财产品,理财产品
2079317,(网银专享)中银平稳理财计划-智荟系列202267期,理财产品
2079314,(私行级客户专属)中银平稳理财计划-智荟系列202264期,理财产品
2079304,(邀约专属)中银平稳理财计划-智荟系列202254期,理财产品
2079246,中银平稳理财计划-智荟系列202196期,理财产品
2079076,中银平稳理财计划-智荟系列202027期,理财产品
2079068,中银理财计划-搏弈睿选系列20248期,理财产品
2079065,中银理财计划-搏弈睿选系列20245期,理财产品
2079064,中银理财计划-搏弈睿选系列20244期,理财产品
2079061,中银基智通理财计划-流动性增强系列2020年A20522期,理财产品
2079060,中银基智通理财计划-流动性增强系列2020年A20523期,理财产品
2079059,中银基智通理财计划-流动性增强系列2020年A20524期,理财产品
2079058,中银基智通理财计划-流动性增强系列2020年A20525期,理财产品
2079053,中银基智通理财计划-流动性增强系列2020年A20530期,理财产品
2079043,建信理财私行专享“鹏鑫”封闭式理财产品第66期,理财产品
2079031,中银汇增-A计划(美元)2020年第116期,理财产品
2079011,“乾元-顺鑫”2020年第80期理财产品,理财产品
2079010,“安鑫盈”系列封闭式净值型人民币理财产品,理财产品
2079008,“安鑫”系列非保本浮动收益型人民币理财产品,理财产品
2079007,“安鑫”系列非保本浮动收益型人民币理财产品,理财产品
2079006,“安鑫”系列非保本浮动收益型人民币理财产品,理财产品
2079005,“安鑫”系列非保本浮动收益型人民币理财产品,理财产品
2078946,四会农商银行金摇篮惠盈系列2020年第41期理财产品,理财产品
2078941,乌银利鑫系列2020年第5期,理财产品
2078925,中银平稳理财计划-智荟系列209117期,理财产品
2078922,太阳安盈522号,理财产品
2078918,中国建设银行河南省分行“乾元-豫富”2020年第101期理财产品,理财产品
2078905,“汇福”2020年第25期对公理财产品,理财产品
2078857,中原银行鼎盛财富2020年第191期人民币理财产品,理财产品
2078856,中原银行鼎盛财富2020年第190期人民币理财产品,理财产品
2078854,中原银行鼎盛财富2020年第188期人民币理财产品,理财产品
2078852,“吉林农信长红系列”2020118期人民币理财产品,理财产品
2078851,“吉林农信长红系列”2020117期人民币理财产品,理财产品
2078850,“吉林农信长红系列”2020116期人民币理财产品,理财产品
2078848,“吉林农信长富久安系列”2020116期人民币理财产品,理财产品
2078788,启富东疆臻盈理财A20002期,理财产品
2078787,启富东疆臻盈理财A20001期,理财产品
2078754,“瑞盈理财”智多盈系列1号202028期人民币理财产品,理财产品
2078751,薪鑫乐系列2020年第14期封闭式非保本浮动收益型人民币理财产品,理财产品
2078742,“瑞盈理财”宝丰盈系列（2001期28）175天人民币理财产品,理财产品
2078741,“瑞盈理财”宝丰盈系列（2001期28）105天B款人民币理财产品,理财产品
2078724,金港湾惠享1919期净值型人民币理财产品,理财产品
2078468,益友融通-2020年个人炫彩端午节专属理财产品,理财产品
2078466,中国建设银行“乾元―薪享通代工专享”2020年第16期人民币理财产品,理财产品
2078462,中国建设银行“乾元―网银专享”2020年第25期人民币理财产品,理财产品
2078460,中国建设银行“乾元―开鑫享”2020年第121期（高净客户）人民币理财产品,理财产品
2078459,中国建设银行“乾元―开鑫享”2020年第120期（高净客户）人民币理财产品,理财产品
2078458,中国建设银行“乾元―开鑫享”2020年第119期（高净客户）人民币理财产品,理财产品
2078457,中国建设银行“乾元―开鑫享”2020年第118期（高净客户）人民币理财产品,理财产品
2078455,中国建设银行“乾元―优享型”2020年第81期人民币理财产品,理财产品
2078454,中国建设银行“乾元―优享型”2020年第80期人民币理财产品,理财产品
2078449,中国建设银行“乾元―惠众”2020年第36期人民币理财产品,理财产品
2078407,金雪莲系列封闭式净值型理财产品2020年第2期,理财产品
2078377,中国建设银行山东省分行“乾元通财”2020年第225期理财产品,理财产品
2078375,中国建设银行山东省分行“乾元通财”2020年第223期理财产品,理财产品
2078368,中国建设银行河南省分行“乾元-豫富”2020年第97期理财产品,理财产品
2078351,“信合同利”2020年23期A款人民币理财产品,理财产品
2078186,金达保本理财SD8971号,理财产品
2078150,浙江德清农村商业银行股份有限公司“德尊享”2020年第60期封闭净值型人民币理财产品,理财产品
2078131,金苹果C款196期,理财产品
2078052,创盈系列E3027,理财产品
2078047,创盈系列E3021,理财产品
2078045,创盈系列E3019,理财产品
2077967,钱潮系列1号20069期,理财产品
2077933,麒麟赢佳-祥瑞舒心第65期,理财产品
2077930,麒麟赢佳20037期,理财产品
2077916,星旅财富豫见理财产品（安享2020年第99期）,理财产品
2077914,星旅财富豫见理财产品（安享2020年第97期）,理财产品
2077902,江渝财富“天添金”2020年第303期公募封闭式净值型理财产品,理财产品
2077824,长江进利净值型2020年第121期,理财产品
2077823,长江进利净值型2020年第120期,理财产品
2077821,长江鑫利2020年第98期,理财产品
2077816,歙县农商银行“徽府乐”添利系列2020年021期人民币个人理财,理财产品
2077780,邮银财富·智享2020年第53期,理财产品
2077778,邮银财富·瑞享2020年第83期,理财产品
2077721,海门农商银行“江海聚宝-双季盈”系列人民币理财第127期,理财产品
2077718,海门农商银行“江海财富-双季盈”系列人民币理财第180期,理财产品
2077716,海门农商银行“江海财富-月安享”系列人民币理财第180期,理财产品
2077715,南充农商银行财汇盈·升金第56期非保本浮动收益型理财产品,理财产品
2077639,浙江桐庐农村商业银行股份有限公司丰收信福2020年第23期封闭净值型人民币理财产品,理财产品
2077606,2020年“源宝盈·宁溢宝(qnyb2006015)”第五十期,理财产品
2077504,“儒商财富”A款2020年第77期,理财产品
2077503,“儒商财富”A款2020年第76期,理财产品
2077458,融富R2006期01,理财产品
2077442,天山农商银行金天山599号理财产品,理财产品
2077356,太阳同盈205号,理财产品
2077279,临猗农商银行喜临门系列B款2023期人民币理财产品,理财产品
2077263,太阳同盈202号,理财产品
2077252,聚多宝·多盈第20007期社保卡专属人民币理财产品,理财产品
2077246,聚多宝·宝盈系列人民币理财计划第20047期,理财产品
2077195,“幸福99”半年添益2020期银行理财计划,理财产品
2077179,中国建设银行陕西省分行“乾元―丝路（代工专享）”2020年第34期人民币理财产品,理财产品
2077006,工银财富“粽情端午薪满意足”代发工资客户专属理财产品,理财产品
2076938,昆仑财富·油金赢系列封闭式净值型理财产品（2020年第13期吐哈行庆专享）,理财产品
2076632,中银理财-稳富（封闭式）2020年28期,理财产品
2076495,中国建设银行陕西省分行“乾元―丝路”2020年第139期人民币理财产品,理财产品
2076493,中国建设银行陕西省分行“乾元―丝路”2020年第137期人民币理财产品,理财产品
2076492,中国建设银行陕西省分行“乾元―丝路”2020年第136期人民币理财产品,理财产品
2076488,中国建设银行陕西省分行“乾元―丝路”2020年第132期人民币理财产品,理财产品
2076314,旺息宝2号20026期封闭式净值型理财产品,理财产品
2076228,交银添利粤加薪,理财产品
2076213,沃德添利粤盈,理财产品
2076126,私银粤盈,理财产品
2076004,映山红兴享事成36天人民币理财,理财产品
2075913,中国建设银行天津市分行“乾元-津私享型”2020年第106期理财产品,理财产品
2075770,金蝶理财2426期,理财产品
2075732,泰顺丰泰幸福202006期封闭式净值型理财产品,理财产品
2075480,富民尊荣第00315期人民币理财产品,理财产品
2075289,龙盈固定收益类G款67号半年定开理财产品,理财产品
2075220,浙江富阳农村商业银行股份有限公司丰收喜乐2020年第125期人民币理财产品,理财产品
2075123,工银财富深圳区域个人净值型理财产品SZJA2041,理财产品
2075023,赢兴系列代客理财产品2020038期,理财产品
2074858,启富东疆添盈理财664期,理财产品
2074699,金鼎泰利达人民币理财产品20043期,理财产品
2074570,私享稳富1018号,理财产品
2074567,私享稳富1015号,理财产品
2074523,金银杏非保本理财2020年第69期,理财产品
2074516,天天向上721号,理财产品
2074475,理享人生-尊享2020年07003期人民币理财产品,理财产品
2074469,南京银行珠联璧合逸稳7W805D封闭式公募人民币理财产品,理财产品
2074466,“锦鲤鱼2020第10期（端午节专属）”净值型人民币理财产品,理财产品
2074375,“富聚通宝”创盈系列人民币理财计划,理财产品
2074266,鑫湖系列第213期180天,理财产品
2073991,“宝盈理财”卓越（高净值）20036号人民币理财产品,理财产品
2073921,“金色攀枝花”净值型系列封闭式第7期人民币理财产品,理财产品
2073801,2020汇富净值377期,理财产品
2073707,2020聚富计划126期,理财产品
2073666,“乾元-善盈”2020年第104期理财产品,理财产品
2073660,麒麟赢佳财富客户专享2015期,理财产品
2073646,交银添利夏日尊享,理财产品
2073589,龙川理财2025期A款,理财产品
2073142,“福瀛家”幸福1号（2020072期）理财产品,理财产品
2073141,“福瀛家”幸福1号（2020071期）理财产品,理财产品
2073117,廊坊银行坊银系列理财稳健型1号2060期（个人客户）,理财产品
2073116,廊坊银行坊银系列理财稳健型1号2059期（个人客户）,理财产品
2073114,廊坊银行坊银系列理财稳健型1号2057期（个人客户）,理财产品
2073086,廊坊银行“京津明珠”理财智富系列01号824期（个人客户）,理财产品
2072979,中国建设银行河南省分行“乾元-豫富”2020年第94期理财产品,理财产品
2072818,天车稳赢2020年第73期,理财产品
2072817,天车稳赢2020年第72期,理财产品
2072757,财富人生海聚鑫A款2020年第54期理财产品,理财产品
2072704,颍淮农村商业银行“颍利万家”系列非保本浮动收益型人民币理财产品,理财产品
2072611,金牛双满盈2020年创赢6期J款人民币理财产品,理财产品
2072503,交银理财博享稳健增利2001理财产品,理财产品
2072338,太阳稳富2174号,理财产品
2072327,太阳稳富2192号,理财产品
2072326,太阳稳富2191号,理财产品
2072319,太阳稳富2166号,理财产品
2072222,吉林银行吉利财富安稳系列2020年第50期,理财产品
2072201,宁波银行股份有限公司汇通理财2020惠添利21092号,理财产品
2072083,非凡资产管理季增利第447期高净值02款理财产品,理财产品
2072078,非凡资产管理季增利第447期定制款理财产品,理财产品
2072071,非凡资产管理季增利第447期理财产品,理财产品
2072068,丰收.聚金1075号,理财产品
2071874,稳健成长（2020）100期,理财产品
2071842,大庆农商银行“钻得力”-盈利1号2020年第40期人民币理财产品,理财产品
2071724,佛山农商银行2020年金狮理财福禄系列第117期理财计划,理财产品
2071558,龙盈D157号C款（20万元起）,理财产品
2071414,龙盈D141号A款,理财产品
2071243,明珠理财月月赢系列2020年第275期,理财产品
2071242,明珠理财月月赢系列2020年第274期,理财产品
2071172,华夏盈增盈626号B款,理财产品
2071171,华夏盈增盈625号B款,理财产品
2070646,重庆市分行“乾元-鑫鑫向荣”2020年第173期理财产品,理财产品
2070538,红玫瑰智盈系列人民币理财产品2020474期,理财产品
2070288,义乌农商银行“丰收·富盈”2020年第50期人民币理财产品,理财产品
2070278,义乌农商银行“丰收·喜盈”2020年第53期人民币理财产品,理财产品
2070216,中国建设银行山东省分行“乾元通财”2020年第186期理财产品,理财产品
2070215,中国建设银行山东省分行“乾元通财”2020年第185期理财产品,理财产品
2070007,财富快车2020年第169期,理财产品
2070006,财富快车2020年第168期,理财产品
2069808,海融财富·创赢系列人民币个人理财计划2020年460期,理财产品
2069806,海融财富·创赢系列人民币个人理财计划2020年458期,理财产品
2069804,海融财富·创赢系列人民币个人理财计划2020年456期,理财产品
2069761,海融财富·创赢系列人民币个人理财计划2020年413期,理财产品
2069757,海融财富·创赢系列人民币个人理财计划2020年409期,理财产品
2069557,“龙城理财”富盈2092期人民币理财产品,理财产品
2069458,中国建设银行湖南省分行“乾元-福润潇湘”2020年第181期(高净客户)封闭式人民币理财产品,理财产品
2069457,中国建设银行湖南省分行“乾元-福润潇湘”2020年第180期(高净客户)封闭式人民币理财产品,理财产品
2068886,上海农商银行“鑫利”系列鑫安利20145期人民币理财产品,理财产品
2068885,上海农商银行“鑫利”系列鑫安利20144期人民币理财产品,理财产品
2068714,私银粤盈定制,理财产品
2068684,私银粤盈,理财产品
2068638,蕴通财富粤惠2号,理财产品
2068628,蕴通财富粤新享,理财产品
2068623,蕴通财富粤新享,理财产品
2068475,绵阳市商业银行“诸葛”理财2020年第77期,理财产品
2068296,漓江理财2020-103期,理财产品
2068270,金陶2024期双月盈理财,理财产品
2068269,金陶2024期月月盈理财,理财产品
2068012,汇财之舟理财974号,理财产品
2067608,“金钥匙·安心得利·灵珑”2020年第298期封闭净值型人民币理财产品,理财产品
2067607,“金钥匙·安心得利·灵珑”2020年第297期封闭净值型人民币理财产品,理财产品
2067606,“金钥匙·安心得利·灵珑”2020年第296期封闭净值型人民币理财产品,理财产品
2067605,“金钥匙·安心得利·灵珑”2020年第295期封闭净值型人民币理财产品,理财产品
2067604,“金钥匙·安心得利·灵珑”2020年第294期封闭净值型人民币理财产品,理财产品
2067603,“金钥匙·安心得利·灵珑”2020年第293期封闭净值型人民币理财产品,理财产品
2067601,“金钥匙·安心得利·灵珑”2020年第291期封闭净值型人民币理财产品,理财产品
2067489,2020年兰州银行百合理财稳健系列1026号,理财产品
2067477,“金钥匙·安心得利·灵珑”2020年第289期封闭净值型人民币理财产品,理财产品
2067402,2020年兰州银行百合理财家计划系列0044号,理财产品
2067010,2020年吉林农信-发展稳盈70期,理财产品
2066988,2020年吉林农信-发展财富75期,理财产品
2066986,2020年吉林农信-发展财富73期,理财产品
2066913,金石榴惠盈安鑫享2号18M48,理财产品
2065765,2020惠添利11214号(净值型),理财产品
2064821,广西北部湾银行富桂宝惠增益系列W20143期（D105款）理财产品,理财产品
2064789,广西北部湾银行富桂宝稳增益系列W20111期（D104款）理财产品,理财产品
2064541,农银理财“农银进取·三年开放”价值精选第6期人民币理财产品,理财产品
2063834,上海银行“惠享”系列理财产品（WPHX20M06044期),理财产品
2063790,工银财富深圳区域个人净值型理财产品SZJA2039,理财产品
2063061,营口银行渤海聚盈系列2020第36期理财产品,理财产品
2063047,营口银行渤海通宝之成长系列2020第65期理财产品,理财产品
2063046,营口银行渤海通宝之成长系列2020第64期理财产品,理财产品
2062261,“金鹿理财-普惠颐养”20005号开放式净值型银行理财计划,理财产品
2060419,"安徽省分行\""乾元-鑫享事成\""非保本型人民币理财产品2020年第134期",理财产品
2059351,如意-添财第2047期人民币理财产品,理财产品
2059350,如意-添财第2046期人民币理财产品,理财产品
2059236,“宝盈理财”卓越鑫享20038号封闭式净值型人民币理财产品,理财产品
2058057,中国建设银行“乾元”非保本标准资产组合型理财产品2020年第212款,理财产品
2058056,中国建设银行“乾元”非保本标准资产组合型理财产品2020年第211款,理财产品
2055470,龙盈849期D款,理财产品
2055467,龙盈849期A款,理财产品
2054955,金杨树聚赢添富141期,理财产品
2054571,建信理财“睿吉”稳健养老封闭式理财产品2020年第20期,理财产品
2053417,建信理财“睿福”稳健FOF封闭式理财产品2020年第18期,理财产品
2053160,中信理财之乐赢稳健和信2045期净值型人民币理财产品,理财产品
2049916,“金莲花”共享2020年9200102091号理财,理财产品
2049323,新盈120号企业理财产品B款,理财产品
