:START_ID,:END_ID,:TYPE
n0p11,2078960,产品
2078960,n57p5,发行机构
n57p5,2078960,产品
2078960,n57p6,发行机构代码
n57p6,2078960,产品
2078960,n0p7,募集方式
n0p7,2078960,产品
2078960,n9p8,运作模式
n9p8,2078960,产品
2078960,n0p9,投资性质
n0p9,2078960,产品
2078960,n0p10,募集币种
n0p10,2078960,产品
2078960,n2p11,风险等级编号
n2p11,2078960,产品
2078960,n2p12,风险等级
n2p12,2078960,产品
2078960,n95p13,募集起始日期
n95p13,2078960,产品
2078960,n95p13,募集结束日期
n95p13,2078960,产品
2078960,n46p13,产品起始日期
n46p13,2078960,产品
2078960,n315p16,产品终止日期
n315p16,2078960,产品
2078960,n0p17,产品状态
n0p17,2078960,产品
2078960,n66p18,实际天数（天）
n66p18,2078960,产品
2078960,n2p19,收益类型
n2p19,2078960,产品
2078960,n57p20,产品销售区域
n57p20,2078960,产品
2078960,n2p21,机构类别
n2p21,2078960,产品
2078960,n7p22,认购价格
n7p22,2078960,产品
2078952,n316p0,登记编码
n316p0,2078952,产品
2078952,n0p3,期限类型
n0p3,2078952,产品
2078952,n0p4,业绩比较基准
n0p4,2078952,产品
2078952,n57p5,发行机构
n57p5,2078952,产品
2078952,n57p6,发行机构代码
n57p6,2078952,产品
2078952,n0p7,募集方式
n0p7,2078952,产品
2078952,n0p8,运作模式
n0p8,2078952,产品
2078952,n0p9,投资性质
n0p9,2078952,产品
2078952,n0p10,募集币种
n0p10,2078952,产品
2078952,n2p11,风险等级编号
n2p11,2078952,产品
2078952,n2p12,风险等级
n2p12,2078952,产品
2078952,n95p13,募集起始日期
n95p13,2078952,产品
2078952,n95p13,募集结束日期
n95p13,2078952,产品
2078952,n55p13,产品起始日期
n55p13,2078952,产品
2078952,n316p16,产品终止日期
n316p16,2078952,产品
2078952,n0p17,产品状态
n0p17,2078952,产品
2078952,n316p18,实际天数（天）
n316p18,2078952,产品
2078952,n2p19,收益类型
n2p19,2078952,产品
2078952,n57p20,产品销售区域
n57p20,2078952,产品
2078952,n2p21,机构类别
n2p21,2078952,产品
2078952,n0p22,认购价格
n0p22,2078952,产品
2078951,n317p0,登记编码
n317p0,2078951,产品
2078951,n0p3,期限类型
n0p3,2078951,产品
2078951,n0p4,业绩比较基准
n0p4,2078951,产品
2078951,n57p5,发行机构
n57p5,2078951,产品
2078951,n57p6,发行机构代码
n57p6,2078951,产品
2078951,n0p7,募集方式
n0p7,2078951,产品
2078951,n0p8,运作模式
n0p8,2078951,产品
2078951,n0p9,投资性质
n0p9,2078951,产品
2078951,n0p10,募集币种
n0p10,2078951,产品
2078951,n2p11,风险等级编号
n2p11,2078951,产品
2078951,n2p12,风险等级
n2p12,2078951,产品
2078951,n95p13,募集起始日期
n95p13,2078951,产品
2078951,n95p13,募集结束日期
n95p13,2078951,产品
2078951,n46p13,产品起始日期
n46p13,2078951,产品
2078951,n1p13,产品终止日期
n1p13,2078951,产品
2078951,n0p17,产品状态
n0p17,2078951,产品
2078951,n29p18,实际天数（天）
n29p18,2078951,产品
2078951,n2p19,收益类型
n2p19,2078951,产品
2078951,n57p20,产品销售区域
n57p20,2078951,产品
2078951,n2p21,机构类别
n2p21,2078951,产品
2078951,n0p22,认购价格
n0p22,2078951,产品
2078839,n318p0,登记编码
n318p0,2078839,产品
2078839,n9p3,期限类型
n9p3,2078839,产品
2078839,n0p11,业绩比较基准
n0p11,2078839,产品
2078839,n107p5,发行机构
n107p5,2078839,产品
2078839,n107p6,发行机构代码
n107p6,2078839,产品
2078839,n0p7,募集方式
n0p7,2078839,产品
2078839,n0p8,运作模式
n0p8,2078839,产品
2078839,n0p9,投资性质
n0p9,2078839,产品
2078839,n0p10,募集币种
n0p10,2078839,产品
2078839,n2p11,风险等级编号
n2p11,2078839,产品
2078839,n2p12,风险等级
n2p12,2078839,产品
2078839,n95p13,募集起始日期
n95p13,2078839,产品
2078839,n95p13,募集结束日期
n95p13,2078839,产品
2078839,n46p13,产品起始日期
n46p13,2078839,产品
2078839,n46p16,产品终止日期
n46p16,2078839,产品
2078839,n0p17,产品状态
n0p17,2078839,产品
2078839,n119p18,实际天数（天）
n119p18,2078839,产品
2078839,n2p19,收益类型
n2p19,2078839,产品
2078839,n107p20,产品销售区域
n107p20,2078839,产品
2078839,n0p21,机构类别
n0p21,2078839,产品
2078839,n23p22,认购价格
n23p22,2078839,产品
2078255,n319p0,登记编码
n319p0,2078255,产品
2078255,n42p3,期限类型
n42p3,2078255,产品
2078255,n0p4,业绩比较基准
n0p4,2078255,产品
2078255,n319p5,发行机构
n319p5,2078255,产品
2078255,n319p6,发行机构代码
n319p6,2078255,产品
2078255,n0p7,募集方式
n0p7,2078255,产品
2078255,n9p8,运作模式
n9p8,2078255,产品
2078255,n0p9,投资性质
n0p9,2078255,产品
2078255,n0p10,募集币种
n0p10,2078255,产品
2078255,n2p11,风险等级编号
n2p11,2078255,产品
2078255,n2p12,风险等级
n2p12,2078255,产品
2078255,n95p13,募集起始日期
n95p13,2078255,产品
2078255,n95p13,募集结束日期
n95p13,2078255,产品
2078255,n42p13,产品起始日期
n42p13,2078255,产品
2078255,n319p16,产品终止日期
n319p16,2078255,产品
2078255,n0p17,产品状态
n0p17,2078255,产品
2078255,n319p18,实际天数（天）
n319p18,2078255,产品
2078255,n2p19,收益类型
n2p19,2078255,产品
2078255,n319p20,产品销售区域
n319p20,2078255,产品
2078255,n2p21,机构类别
n2p21,2078255,产品
2078255,n7p22,认购价格
n7p22,2078255,产品
2077597,n320p0,登记编码
n320p0,2077597,产品
2077597,n42p3,期限类型
n42p3,2077597,产品
2077597,n0p4,业绩比较基准
n0p4,2077597,产品
2077597,n114p5,发行机构
n114p5,2077597,产品
2077597,n114p6,发行机构代码
n114p6,2077597,产品
2077597,n0p7,募集方式
n0p7,2077597,产品
2077597,n9p8,运作模式
n9p8,2077597,产品
2077597,n0p9,投资性质
n0p9,2077597,产品
2077597,n0p10,募集币种
n0p10,2077597,产品
2077597,n2p11,风险等级编号
n2p11,2077597,产品
2077597,n2p12,风险等级
n2p12,2077597,产品
2077597,n95p13,募集起始日期
n95p13,2077597,产品
2077597,n95p13,募集结束日期
n95p13,2077597,产品
2077597,n46p13,产品起始日期
n46p13,2077597,产品
2077597,n64p16,产品终止日期
n64p16,2077597,产品
2077597,n0p17,产品状态
n0p17,2077597,产品
2077597,n64p18,实际天数（天）
n64p18,2077597,产品
2077597,n2p19,收益类型
n2p19,2077597,产品
2077597,n12p20,产品销售区域
n12p20,2077597,产品
2077597,n0p21,机构类别
n0p21,2077597,产品
2077597,n7p22,认购价格
n7p22,2077597,产品
2076966,n321p0,登记编码
n321p0,2076966,产品
2076966,n9p3,期限类型
n9p3,2076966,产品
2076966,n0p4,业绩比较基准
n0p4,2076966,产品
2076966,n59p5,发行机构
n59p5,2076966,产品
2076966,n59p6,发行机构代码
n59p6,2076966,产品
2076966,n0p7,募集方式
n0p7,2076966,产品
2076966,n0p8,运作模式
n0p8,2076966,产品
2076966,n0p9,投资性质
n0p9,2076966,产品
2076966,n0p10,募集币种
n0p10,2076966,产品
2076966,n2p11,风险等级编号
n2p11,2076966,产品
2076966,n2p12,风险等级
n2p12,2076966,产品
2076966,n95p13,募集起始日期
n95p13,2076966,产品
2076966,n95p13,募集结束日期
n95p13,2076966,产品
2076966,n55p13,产品起始日期
n55p13,2076966,产品
2076966,n57p16,产品终止日期
n57p16,2076966,产品
2076966,n0p17,产品状态
n0p17,2076966,产品
2076966,n39p18,实际天数（天）
n39p18,2076966,产品
2076966,n2p19,收益类型
n2p19,2076966,产品
2076966,n59p20,产品销售区域
n59p20,2076966,产品
2076966,n2p21,机构类别
n2p21,2076966,产品
2076966,n7p22,认购价格
n7p22,2076966,产品
2076385,n322p0,登记编码
n322p0,2076385,产品
2076385,n9p3,期限类型
n9p3,2076385,产品
2076385,n0p4,业绩比较基准
n0p4,2076385,产品
2076385,n50p5,发行机构
n50p5,2076385,产品
2076385,n50p6,发行机构代码
n50p6,2076385,产品
2076385,n0p7,募集方式
n0p7,2076385,产品
2076385,n0p8,运作模式
n0p8,2076385,产品
2076385,n0p9,投资性质
n0p9,2076385,产品
2076385,n0p10,募集币种
n0p10,2076385,产品
2076385,n2p11,风险等级编号
n2p11,2076385,产品
2076385,n2p12,风险等级
n2p12,2076385,产品
2076385,n95p13,募集起始日期
n95p13,2076385,产品
2076385,n95p13,募集结束日期
n95p13,2076385,产品
2076385,n53p13,产品起始日期
n53p13,2076385,产品
2076385,n154p16,产品终止日期
n154p16,2076385,产品
2076385,n0p17,产品状态
n0p17,2076385,产品
2076385,n322p18,实际天数（天）
n322p18,2076385,产品
2076385,n2p19,收益类型
n2p19,2076385,产品
2076385,n82p20,产品销售区域
n82p20,2076385,产品
2076385,n50p21,机构类别
n50p21,2076385,产品
2076385,n0p22,认购价格
n0p22,2076385,产品
2075353,n323p0,登记编码
n323p0,2075353,产品
2075353,n13p3,期限类型
n13p3,2075353,产品
2075353,n0p4,业绩比较基准
n0p4,2075353,产品
2075353,n123p5,发行机构
n123p5,2075353,产品
2075353,n123p6,发行机构代码
n123p6,2075353,产品
2075353,n0p7,募集方式
n0p7,2075353,产品
2075353,n0p8,运作模式
n0p8,2075353,产品
2075353,n28p9,投资性质
n28p9,2075353,产品
2075353,n0p10,募集币种
n0p10,2075353,产品
2075353,n2p11,风险等级编号
n2p11,2075353,产品
2075353,n2p12,风险等级
n2p12,2075353,产品
2075353,n95p13,募集起始日期
n95p13,2075353,产品
2075353,n95p13,募集结束日期
n95p13,2075353,产品
2075353,n55p13,产品起始日期
n55p13,2075353,产品
2075353,n39p16,产品终止日期
n39p16,2075353,产品
2075353,n0p17,产品状态
n0p17,2075353,产品
2075353,n323p18,实际天数（天）
n323p18,2075353,产品
2075353,n2p19,收益类型
n2p19,2075353,产品
2075353,n95p20,产品销售区域
n95p20,2075353,产品
2075353,n50p21,机构类别
n50p21,2075353,产品
2075353,n7p22,认购价格
n7p22,2075353,产品
2074441,n324p0,登记编码
n324p0,2074441,产品
2074441,n324p3,期限类型
n324p3,2074441,产品
2074441,n0p4,业绩比较基准
n0p4,2074441,产品
2074441,n324p5,发行机构
n324p5,2074441,产品
2074441,n324p6,发行机构代码
n324p6,2074441,产品
2074441,n0p7,募集方式
n0p7,2074441,产品
2074441,n15p8,运作模式
n15p8,2074441,产品
2074441,n0p9,投资性质
n0p9,2074441,产品
2074441,n0p10,募集币种
n0p10,2074441,产品
2074441,n2p11,风险等级编号
n2p11,2074441,产品
2074441,n2p12,风险等级
n2p12,2074441,产品
2074441,n95p13,募集起始日期
n95p13,2074441,产品
2074441,n95p13,募集结束日期
n95p13,2074441,产品
2074441,n42p13,产品起始日期
n42p13,2074441,产品
2074441,n115p16,产品终止日期
n115p16,2074441,产品
2074441,n0p17,产品状态
n0p17,2074441,产品
2074441,n324p18,实际天数（天）
n324p18,2074441,产品
2074441,n2p19,收益类型
n2p19,2074441,产品
2074441,n0p20,产品销售区域
n0p20,2074441,产品
2074441,n0p21,机构类别
n0p21,2074441,产品
2074441,n7p22,认购价格
n7p22,2074441,产品
2073605,n325p0,登记编码
n325p0,2073605,产品
2073605,n9p3,期限类型
n9p3,2073605,产品
2073605,n0p4,业绩比较基准
n0p4,2073605,产品
2073605,n325p5,发行机构
n325p5,2073605,产品
2073605,n325p6,发行机构代码
n325p6,2073605,产品
2073605,n0p7,募集方式
n0p7,2073605,产品
2073605,n0p8,运作模式
n0p8,2073605,产品
2073605,n0p9,投资性质
n0p9,2073605,产品
2073605,n0p10,募集币种
n0p10,2073605,产品
2073605,n2p11,风险等级编号
n2p11,2073605,产品
2073605,n2p12,风险等级
n2p12,2073605,产品
2073605,n95p13,募集起始日期
n95p13,2073605,产品
2073605,n95p13,募集结束日期
n95p13,2073605,产品
2073605,n46p13,产品起始日期
n46p13,2073605,产品
2073605,n33p16,产品终止日期
n33p16,2073605,产品
2073605,n0p17,产品状态
n0p17,2073605,产品
2073605,n37p18,实际天数（天）
n37p18,2073605,产品
2073605,n2p19,收益类型
n2p19,2073605,产品
2073605,n0p20,产品销售区域
n0p20,2073605,产品
2073605,n0p21,机构类别
n0p21,2073605,产品
2073605,n0p22,认购价格
n0p22,2073605,产品
2073603,n326p0,登记编码
n326p0,2073603,产品
2073603,n0p3,期限类型
n0p3,2073603,产品
2073603,n0p4,业绩比较基准
n0p4,2073603,产品
2073603,n325p5,发行机构
n325p5,2073603,产品
2073603,n325p6,发行机构代码
n325p6,2073603,产品
2073603,n0p7,募集方式
n0p7,2073603,产品
2073603,n0p8,运作模式
n0p8,2073603,产品
2073603,n0p9,投资性质
n0p9,2073603,产品
2073603,n0p10,募集币种
n0p10,2073603,产品
2073603,n2p11,风险等级编号
n2p11,2073603,产品
2073603,n2p12,风险等级
n2p12,2073603,产品
2073603,n95p13,募集起始日期
n95p13,2073603,产品
2073603,n95p13,募集结束日期
n95p13,2073603,产品
2073603,n46p13,产品起始日期
n46p13,2073603,产品
2073603,n326p16,产品终止日期
n326p16,2073603,产品
2073603,n0p17,产品状态
n0p17,2073603,产品
2073603,n326p18,实际天数（天）
n326p18,2073603,产品
2073603,n2p19,收益类型
n2p19,2073603,产品
2073603,n0p20,产品销售区域
n0p20,2073603,产品
2073603,n0p21,机构类别
n0p21,2073603,产品
2073603,n7p22,认购价格
n7p22,2073603,产品
2073602,n327p0,登记编码
n327p0,2073602,产品
2073602,n0p3,期限类型
n0p3,2073602,产品
2073602,n0p4,业绩比较基准
n0p4,2073602,产品
2073602,n325p5,发行机构
n325p5,2073602,产品
2073602,n325p6,发行机构代码
n325p6,2073602,产品
2073602,n0p7,募集方式
n0p7,2073602,产品
2073602,n0p8,运作模式
n0p8,2073602,产品
2073602,n0p9,投资性质
n0p9,2073602,产品
2073602,n0p10,募集币种
n0p10,2073602,产品
2073602,n2p11,风险等级编号
n2p11,2073602,产品
2073602,n2p12,风险等级
n2p12,2073602,产品
2073602,n95p13,募集起始日期
n95p13,2073602,产品
2073602,n95p13,募集结束日期
n95p13,2073602,产品
2073602,n46p13,产品起始日期
n46p13,2073602,产品
2073602,n327p16,产品终止日期
n327p16,2073602,产品
2073602,n0p17,产品状态
n0p17,2073602,产品
2073602,n207p18,实际天数（天）
n207p18,2073602,产品
2073602,n2p19,收益类型
n2p19,2073602,产品
2073602,n0p20,产品销售区域
n0p20,2073602,产品
2073602,n0p21,机构类别
n0p21,2073602,产品
2073602,n7p22,认购价格
n7p22,2073602,产品
2072248,n328p0,登记编码
n328p0,2072248,产品
2072248,n9p3,期限类型
n9p3,2072248,产品
2072248,n0p4,业绩比较基准
n0p4,2072248,产品
2072248,n328p5,发行机构
n328p5,2072248,产品
2072248,n328p6,发行机构代码
n328p6,2072248,产品
2072248,n0p7,募集方式
n0p7,2072248,产品
2072248,n9p8,运作模式
n9p8,2072248,产品
2072248,n0p9,投资性质
n0p9,2072248,产品
2072248,n0p10,募集币种
n0p10,2072248,产品
2072248,n2p11,风险等级编号
n2p11,2072248,产品
2072248,n2p12,风险等级
n2p12,2072248,产品
2072248,n95p13,募集起始日期
n95p13,2072248,产品
2072248,n95p13,募集结束日期
n95p13,2072248,产品
2072248,n46p13,产品起始日期
n46p13,2072248,产品
2072248,n74p16,产品终止日期
n74p16,2072248,产品
2072248,n0p17,产品状态
n0p17,2072248,产品
2072248,n110p18,实际天数（天）
n110p18,2072248,产品
2072248,n2p19,收益类型
n2p19,2072248,产品
2072248,n328p20,产品销售区域
n328p20,2072248,产品
2072248,n2p21,机构类别
n2p21,2072248,产品
2072248,n7p22,认购价格
n7p22,2072248,产品
2071986,n329p0,登记编码
n329p0,2071986,产品
2071986,n9p3,期限类型
n9p3,2071986,产品
2071986,n0p4,业绩比较基准
n0p4,2071986,产品
2071986,n329p5,发行机构
n329p5,2071986,产品
2071986,n329p6,发行机构代码
n329p6,2071986,产品
2071986,n0p7,募集方式
n0p7,2071986,产品
2071986,n0p8,运作模式
n0p8,2071986,产品
2071986,n0p9,投资性质
n0p9,2071986,产品
2071986,n0p10,募集币种
n0p10,2071986,产品
2071986,n2p11,风险等级编号
n2p11,2071986,产品
2071986,n2p12,风险等级
n2p12,2071986,产品
2071986,n95p13,募集起始日期
n95p13,2071986,产品
2071986,n95p13,募集结束日期
n95p13,2071986,产品
2071986,n53p13,产品起始日期
n53p13,2071986,产品
2071986,n155p16,产品终止日期
n155p16,2071986,产品
2071986,n0p17,产品状态
n0p17,2071986,产品
2071986,n209p18,实际天数（天）
n209p18,2071986,产品
2071986,n2p19,收益类型
n2p19,2071986,产品
2071986,n7p20,产品销售区域
n7p20,2071986,产品
2071986,n0p21,机构类别
n0p21,2071986,产品
2071986,n0p22,认购价格
n0p22,2071986,产品
2071336,n330p0,登记编码
n330p0,2071336,产品
2071336,n9p3,期限类型
n9p3,2071336,产品
2071336,n0p4,业绩比较基准
n0p4,2071336,产品
2071336,n330p5,发行机构
n330p5,2071336,产品
2071336,n330p6,发行机构代码
n330p6,2071336,产品
2071336,n0p7,募集方式
n0p7,2071336,产品
2071336,n0p8,运作模式
n0p8,2071336,产品
2071336,n0p9,投资性质
n0p9,2071336,产品
2071336,n0p10,募集币种
n0p10,2071336,产品
2071336,n2p11,风险等级编号
n2p11,2071336,产品
2071336,n2p12,风险等级
n2p12,2071336,产品
2071336,n95p13,募集起始日期
n95p13,2071336,产品
2071336,n95p13,募集结束日期
n95p13,2071336,产品
2071336,n55p13,产品起始日期
n55p13,2071336,产品
2071336,n57p16,产品终止日期
n57p16,2071336,产品
2071336,n0p17,产品状态
n0p17,2071336,产品
2071336,n39p18,实际天数（天）
n39p18,2071336,产品
2071336,n0p19,收益类型
n0p19,2071336,产品
2071336,n330p20,产品销售区域
n330p20,2071336,产品
2071336,n214p21,机构类别
n214p21,2071336,产品
2071336,n0p22,认购价格
n0p22,2071336,产品
2071276,n331p0,登记编码
n331p0,2071276,产品
2071276,n9p3,期限类型
n9p3,2071276,产品
2071276,n0p4,业绩比较基准
n0p4,2071276,产品
2071276,n2p5,发行机构
n2p5,2071276,产品
2071276,n2p6,发行机构代码
n2p6,2071276,产品
2071276,n0p7,募集方式
n0p7,2071276,产品
2071276,n0p8,运作模式
n0p8,2071276,产品
2071276,n0p9,投资性质
n0p9,2071276,产品
2071276,n0p10,募集币种
n0p10,2071276,产品
2071276,n2p11,风险等级编号
n2p11,2071276,产品
2071276,n2p12,风险等级
n2p12,2071276,产品
2071276,n95p13,募集起始日期
n95p13,2071276,产品
2071276,n95p13,募集结束日期
n95p13,2071276,产品
2071276,n53p13,产品起始日期
n53p13,2071276,产品
2071276,n155p16,产品终止日期
n155p16,2071276,产品
2071276,n0p17,产品状态
n0p17,2071276,产品
2071276,n209p18,实际天数（天）
n209p18,2071276,产品
2071276,n2p19,收益类型
n2p19,2071276,产品
2071276,n2p20,产品销售区域
n2p20,2071276,产品
2071276,n2p21,机构类别
n2p21,2071276,产品
2071276,n7p22,认购价格
n7p22,2071276,产品
2071247,n332p0,登记编码
n332p0,2071247,产品
2071247,n9p3,期限类型
n9p3,2071247,产品
2071247,n0p4,业绩比较基准
n0p4,2071247,产品
2071247,n61p5,发行机构
n61p5,2071247,产品
2071247,n61p6,发行机构代码
n61p6,2071247,产品
2071247,n0p7,募集方式
n0p7,2071247,产品
2071247,n0p8,运作模式
